StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Prolific_ID,punishmore_1,punishmore_2,parsimony_1,parsimony_2,threestrikes_1,threestrikes_2,LWOP,deathpenalty,AttnCheck1,rates_1,rates_2,fear_1,fear_2,fear_3,AttnCheck2,dueprocess_1,dueprocess_2,dueprocess_3,uncertain_1,uncertain_2,uncertain_3,uncertain_4,hate_1,hate_2,hate_3,anger_1,anger_2,exclusion_1,exclusion_2,exclusion_3,degrad_1,degrad_2,degrad_3,suffer_1,suffer_2,prisonvi_1,prisonvi_2,harsh_1,harsh_2,harsh_3,revenge_1,revenge_2,revenge_3,rwa_1,rwa_2,rwa_3,rwa_4,rwa_5,sdo_1,sdo_2,sdo_3,sdo_4,sdo_5,sdo_6,sdo_7,sdo_8,venge_1,venge_2,venge_3,venge_4,venge_5,vprone_1,vprone_2,vprone_3,vprone_4,Raceresent_1,Raceresent_2,Raceresent_3,Raceresent_4,TV_1,TV_2,TV_3,TV_4,TV_5,TV_6,TV_7,TV_8,TV_9,Sentence_1,Sentence_OpenEnd1,Sentence_OpenEnd2,age_1,gender,race,education,politid,feedback
2025-12-03 09:33:52,2025-12-03 09:41:32,0,172.59.193.65,100,460,1,2025-12-03 09:41:32,R_15L1njG2zdTbPh9,,,,,32.7797,-96.8022,anonymous,EN,1,6640be7edc706d4622dbab1c,7,1,5,7,1,1,2,1,9,7,7,1,7,7,4,5,6,1,3,1,1,1,3,7,1,5,6,1,1,5,7,7,1,2,6,7,7,7,1,1,2,5,6,1,1,7,1,1,1,1,7,7,1,1,7,7,2,5,3,5,2,6,1,3,1,7,1,1,7,7,5,7,6,4,7,6,5,7,10,"I feel that this sentence will punish him for his crime since it is a large chunk of his life. However, I do not want to imprison him for too long since it will make his anger issues worse if he does not get the proper mental health treatment. ","I hope it will keep him away from society long enough for him to not be able to kill someone else, and I hope it will punish him for killing someone. ",24,2,2,2,2,
2025-12-03 09:42:25,2025-12-03 09:48:01,0,76.33.177.168,100,335,1,2025-12-03 09:48:01,R_7IYHIF4YCE5R38M,,,,,34.106,-118.3607,anonymous,EN,1,62bb42e2f21cfdb280cc975f,1,7,2,3,3,3,6,5,9,6,4,1,1,1,4,5,5,5,5,5,3,6,6,2,7,7,6,7,6,7,4,6,7,6,6,4,6,6,3,5,7,7,7,6,7,5,7,7,5,5,4,5,5,4,6,5,5,5,6,5,3,6,5,5,5,4,5,5,6,6,7,4,7,6,6,6,1,5,50,"it was a deliberate act. it needs to go punished. ","to sentence him to the maximum. ",30,2,4,4,4,
2025-12-03 09:52:12,2025-12-03 10:16:32,0,75.180.213.200,100,1460,1,2025-12-03 10:16:33,R_7xQq7PYdkp8NFIR,,,,,34.6258,-79.0015,anonymous,EN,1,675c305fc38902e6f030ef3f,1,5,1,7,7,2,1,1,9,7,6,3,3,5,4,3,7,1,5,3,3,1,1,3,1,5,7,1,7,1,7,1,1,1,1,7,7,3,7,7,1,1,1,6,6,1,6,6,1,1,7,7,1,1,7,7,2,1,1,1,7,6,5,1,1,1,1,6,2,6,6,6,6,6,2,7,5,5,30,I do not believe he intended to kill her,That he can be rehabilitated back into society,72,2,6,3,5,none
2025-12-03 10:14:50,2025-12-03 10:26:41,0,129.222.135.150,100,711,1,2025-12-03 10:26:42,R_1y4vWravBfct53b,,,,,25.7701,-80.1928,anonymous,EN,1,6763911a202c7db0ad8d5790,1,1,1,7,7,1,7,7,9,5,5,7,6,7,4,7,7,1,4,1,1,1,7,2,7,7,7,7,7,7,1,7,6,4,7,1,6,6,1,5,1,7,7,1,1,7,5,7,1,1,7,7,3,2,5,7,7,1,1,1,7,7,1,5,1,7,1,1,4,7,4,5,1,5,1,4,1,7,50,"Domestic violence is never okay and in this case has led to someone's death. Darryl had a choice to let Frankie live or die. ","An explanation. ",51,1,4,4,4,
2025-12-03 09:57:42,2025-12-03 10:27:30,0,73.62.138.157,100,1788,1,2025-12-03 10:27:33,R_67P4BGejaGcmvSN,,,,,45.0546,-93.2566,anonymous,EN,0.8999999761581421,6400db77211380d3116572fc,1,7,1,1,5,5,5,7,9,5,5,7,2,2,4,4,7,4,6,6,6,1,2,1,4,4,4,7,7,6,5,7,3,6,7,5,1,6,4,7,2,6,4,7,7,1,7,7,7,7,1,1,5,6,2,4,7,1,1,1,7,4,7,1,2,2,5,7,1,2,2,1,1,7,2,6,4,2,35,"I'm concerned about the aggression shown in this murder. It shows a streak of rage that to me requires a heavier sentence. I would reccomend 35 years at minimum. ","This sentence should be long enough that it deters criminals who are considering murder from thinking twice about it. It should also be an appropriate punishment for Darryl as a person. Having societal privileges withdrawn for an appropriate amount of time would force him to think about his behavior. ",35,2,1,5,7,"I'm generally in favor of very strict criminal punishment. However, we must balance that with the prison overcrowding issues."
2025-12-03 10:03:50,2025-12-03 10:29:02,0,86.109.81.141,100,1511,1,2025-12-03 10:29:03,R_1TEMyUIBfJSblsS,,,,,34.3807,-81.0865,anonymous,EN,1,67ee45a8f90e9989ba22c24a,3,2,1,6,5,1,7,7,9,7,5,5,3,3,4,6,7,2,2,6,6,1,6,2,7,7,7,6,5,6,7,6,2,3,6,6,7,2,6,2,2,2,7,2,2,7,5,6,1,1,7,6,2,2,6,7,6,2,3,2,6,6,5,3,1,3,5,6,2,4,2,6,4,2,6,6,6,2,40,"It was a brutal, deliberate act with a known history of violence. It deserves more than the typical range.",To keep him away from society and deliver a just punishment for taking a life.,22,1,1,4,6,no comment
2025-12-03 10:11:21,2025-12-03 10:29:57,0,172.59.139.187,100,1116,1,2025-12-03 10:29:58,R_7qsz7OPfNsp7KAj,,,,,40.5037,-80.0683,anonymous,EN,1,6771583887b49bb7ba3dd27b,1,5,1,1,5,3,7,7,9,7,6,6,4,2,4,6,6,2,4,4,6,1,5,1,5,7,7,6,6,4,4,1,4,6,5,2,5,5,4,5,4,4,6,4,4,6,1,6,6,1,6,5,6,6,2,6,4,4,4,4,5,7,4,6,6,1,5,6,2,4,2,1,6,3,2,5,1,2,50,He basically planned an ambush and killed a man,Keep him off the streets for life,69,2,1,5,6,I have no suggestions other than to allow for comment by section
2025-12-03 10:14:43,2025-12-03 10:30:27,0,38.50.220.178,100,943,1,2025-12-03 10:30:27,R_6lYPaympIkc54YZ,,,,,26.1966,-97.6912,anonymous,EN,0.6000000238418579,665ccdf5480b729066a36508,5,4,2,7,3,2,7,5,9,6,6,6,3,2,4,4,7,2,5,2,4,1,5,3,6,5,5,6,6,3,4,2,6,5,6,3,6,6,2,7,6,5,7,4,7,1,7,6,1,6,7,6,2,1,6,7,6,2,2,3,6,6,5,4,1,7,1,4,3,6,1,2,5,1,4,7,2,3,30,"Well after 30 years have passed there is a chance that Darryl would either have been murdered in prison or completely had a change of heart, I think anything higher would not really help his mind any further than the 30 years. There is also a chance he will pass away of age depending on how old he was when he first came in.","Change of mind, a good 30 years should allow him some time to think of what he's done. There has to be some sort of psychological  process that occurs in prison that breaks a person down. I would equate it with a term of torture but mentally. So he will also know that he took someone's life and has to sleep on it night after night until he breaks and then hopefully begins to shift into changing his mind.",40,1,4,6,5,"I really liked the study, it was interesting as soon as the Black and Italian questions came out it triggered me and I felt that there was a sort of bias with no resolution in the process of asking the questions. But I am Hispanic so I'm not sure if my background has anything to do with it vs a non Hispanic person."
2025-12-03 10:24:39,2025-12-03 10:30:41,0,24.0.62.15,100,361,1,2025-12-03 10:30:42,R_6r2PU8LmWjeMJdT,,,,,40.7053,-74.0866,anonymous,EN,0.800000011920929,603421c858a3bd213d7c24b2,6,5,5,4,4,5,5,4,9,5,4,4,5,5,4,5,4,4,5,5,5,4,4,4,5,5,5,5,5,4,4,5,4,4,6,5,4,4,3,3,5,3,5,5,5,4,4,3,4,4,4,4,5,5,5,5,5,5,4,4,3,4,4,5,5,4,4,3,5,5,4,3,4,3,4,5,4,5,25,"Darryl was operating a criminal enterprise and used violence to protect it.
Violence used to maintain criminal activity is typically punished more severely because it signals ongoing danger to the community.","A substantial sentence ensures that someone who committed a serious, retaliatory killing cannot harm others for a long period.",34,1,1,4,5,
2025-12-03 10:39:19,2025-12-03 10:54:14,0,47.232.128.141,100,894,1,2025-12-03 10:54:15,R_7ziZSBlKgPaMomt,,,,,34.137,-118.2376,anonymous,EN,1,673d9ff5b1f3f3d0818b1329,1,7,1,1,7,4,6,6,9,7,7,2,5,6,4,6,6,5,5,6,7,2,7,2,6,7,7,5,5,6,3,6,7,5,6,4,4,7,5,7,7,6,7,5,1,7,4,7,5,3,6,5,5,1,7,5,3,7,6,3,1,6,1,7,7,6,4,5,6,5,1,1,3,3,4,7,1,6,40,Convicted murders rarely change so we need to make it way higher.,He will be out of society until he is an old man.,19,1,1,3,3,
2025-12-03 10:48:27,2025-12-03 10:59:04,0,68.108.240.220,100,637,1,2025-12-03 10:59:05,R_3TzWAIbkdKG6vtk,,,,,34.4216,-119.7068,anonymous,EN,1,6175eab1ddb5791df88241d1,5,3,3,3,3,2,5,3,9,4,4,5,3,2,4,3,6,3,3,2,3,1,3,4,3,3,3,2,3,3,5,2,1,3,1,3,5,3,5,3,2,2,5,1,1,7,2,2,3,3,5,5,3,2,5,5,5,2,2,1,7,5,1,2,1,5,3,3,5,7,5,6,5,3,2,3,1,2,33,"What happened could have been stopped. He continued, he should be punished and sentenced to the max",He should be punished for what happened. I also believe he needs treatment,63,2,1,5,2,thank you for the opportunity
2025-12-03 10:42:43,2025-12-03 11:00:39,0,108.221.172.131,100,1076,1,2025-12-03 11:00:40,R_3QVAl6MF14pRTQj,,,,,28.5464,-81.2585,anonymous,EN,1,5eb4a91af2291f30f6b73c9c,4,4,1,4,4,1,7,7,9,4,1,4,3,1,4,4,5,5,5,4,4,5,6,6,6,6,6,4,6,5,5,6,5,6,5,5,5,4,5,5,5,5,5,6,1,7,6,5,6,6,5,2,5,6,6,5,5,5,5,4,5,7,1,7,7,1,5,6,3,6,1,1,1,1,1,1,1,1,50,He killed someone and didn't let her call the police. Lock him up forever.,To keep him off the streets.,37,2,3,6,3,
2025-12-03 10:37:42,2025-12-03 11:09:15,0,168.158.84.195,100,1892,1,2025-12-03 11:09:15,R_37Ci8EeatyiligV,,,,,33.3897,-111.8469,anonymous,EN,0.6000000238418579,682ac1b6669fa157b2399b41,4,6,1,7,7,6,7,5,9,4,4,7,1,1,4,4,6,6,6,6,2,2,6,4,4,6,6,4,4,6,6,6,4,5,5,6,6,4,6,4,4,6,4,7,6,4,6,6,2,2,6,6,1,1,6,7,6,2,2,2,7,3,1,5,3,4,3,5,2,6,4,6,6,6,4,5,4,4,12,Darryl after losing his job he resulted to doing crime which is not right. The way the story is explained he did not intend to kill but only steal but he ended up killing the lady. Even though his actions are not right he does not exactly deserve a life sentence but a good number of years behind bars.,It will help him recollect himself and also help him keep in check .,24,1,1,5,4,everything was clear
2025-12-03 11:07:34,2025-12-03 11:11:56,0,72.33.0.90,100,261,1,2025-12-03 11:11:56,R_7mfviX49QweqAru,,,,,43.0782,-89.4075,anonymous,EN,0.8999999761581421,6785cd439bb160903ffcd312,3,6,2,6,2,1,4,2,9,4,5,4,5,2,4,5,7,6,3,3,5,5,4,3,3,5,3,5,5,5,5,5,2,5,5,5,5,5,4,3,3,5,5,5,1,6,5,5,5,3,6,4,5,2,5,6,2,4,4,4,3,2,1,5,5,6,1,3,2,5,1,4,1,3,1,3,3,1,50,because he has a past and he led to her death,that he understands what he did and that other people will see how harsh the punishment will be and not do the same,22,2,3,4,4,
2025-12-03 10:52:20,2025-12-03 11:12:13,0,174.175.59.89,100,1193,1,2025-12-03 11:12:14,R_6VRNs8Tzyegvkkx,,,,,41.2382,-76.9978,anonymous,EN,1,63da9d744c860382808770bd,3,3,2,5,4,2,5,4,9,6,6,4,4,4,4,6,5,5,4,4,4,3,3,3,3,5,5,4,4,3,5,4,3,3,4,5,5,3,4,6,3,4,4,4,7,2,5,5,3,2,6,6,6,4,5,6,5,1,3,1,6,4,4,4,2,5,5,5,4,6,3,4,2,6,4,6,2,2,30,I think 30 years will seem like a life time for Darryl Smith for killing Frankie Williams. If he is young after 30 years he can rehoin society hopefully as a new reform person.,If he make it out after his sentence hopefully he will learn that violence will not solve anything especially if he left a family behind to fend for themselves.That will give him plenty of time to reflect on what he did. Maybe just for a few dollars he took a life,64,2,3,2,5,No Comments Thanks
2025-12-03 11:09:10,2025-12-03 11:20:20,0,104.35.114.55,100,669,1,2025-12-03 11:20:20,R_6JXVDEl3feUv0bm,,,,,34.1994,-118.5972,anonymous,EN,1,65fcaa30c61e9b7657625912,1,6,1,2,1,1,7,7,9,6,6,3,2,2,4,4,6,4,5,6,7,1,2,2,2,2,4,5,5,3,6,6,5,6,5,2,3,5,3,4,5,5,5,7,7,1,7,7,4,7,4,4,7,7,4,4,5,2,3,3,4,6,1,2,1,5,7,7,1,5,1,1,1,5,2,5,1,1,50,"His actions were unacceptable. He is a violent individual, and needs tom be disciplined and kept out of society.",Change who he is and his behavior.,61,1,5,3,7,
2025-12-03 10:52:36,2025-12-03 11:23:31,0,154.7.225.239,100,1855,1,2025-12-03 11:23:32,R_6MfYGY2rchf3M2q,,,,,39.0469,-77.4903,anonymous,EN,1,67db6b9f7ee1b0b7567ce00a,4,5,1,4,7,4,7,7,9,7,6,7,2,2,4,4,7,1,1,4,4,1,2,7,1,3,4,1,3,1,7,4,1,4,1,7,7,1,6,4,3,4,3,7,7,1,6,5,1,1,7,7,1,1,7,7,7,1,3,1,7,7,1,5,6,6,4,4,6,6,6,6,5,6,5,7,5,5,30,"Darryl's actions were violent and led to the death of someone. He actually had a choice to walk away, but he chose to attack. So I think 30 years is a rational punishment that also considers the impact on his life.","I hope this sentence will console Frankie's family and friends, and serve as a reminder that voilent actions have serious consequences. ",63,1,4,6,7,No comments
2025-12-03 11:14:46,2025-12-03 11:25:41,0,172.56.29.142,100,654,1,2025-12-03 11:25:42,R_7HIwHHkUUurYmtE,,,,,39.9943,-75.1181,anonymous,EN,1,669eb1b6dc497b39d6ad103f,7,2,3,7,1,1,7,2,9,4,5,2,4,1,4,1,7,1,2,7,4,1,1,4,3,4,4,1,1,1,6,5,1,2,1,4,2,1,7,2,2,1,2,2,2,6,1,2,7,3,2,7,5,3,5,6,6,2,5,3,6,7,7,4,3,6,2,2,5,6,1,5,5,2,4,5,1,1,30,"It's a standard sentence and he murdered someone ","Keeping him out of society so he won't kill again ",65,1,2,2,7,
2025-12-03 11:20:22,2025-12-03 11:30:24,0,104.138.136.46,100,601,1,2025-12-03 11:30:25,R_7xGlCVNKVjVTItz,,,,,36.0682,-80.2928,anonymous,EN,1,65416290c14d86b1f256549e,4,4,3,5,3,2,5,4,9,5,5,2,6,4,4,3,6,4,4,4,4,2,4,4,5,4,6,5,2,3,4,4,2,4,3,6,7,2,6,4,2,3,6,4,1,6,4,5,3,2,6,6,3,2,6,6,5,2,3,2,5,4,2,3,2,5,3,4,3,6,3,5,2,6,1,4,1,2,30,"He was already committing crimes beforehand so along with the murder, I believe that he should be in there for 30 years. I didn't give him life in hopes that he would get some help and be able to change for the better.",I hope he can change for the better.,21,2,1,4,4,
2025-12-03 11:16:29,2025-12-03 11:34:11,0,97.145.150.202,100,1061,1,2025-12-03 11:34:11,R_7WuMyRNHuJmWtUD,,,,,39.9242,-75.0193,anonymous,EN,1,677bccba65784d9a5a876468,1,7,1,4,1,1,7,7,9,7,7,3,7,4,4,7,1,7,4,1,1,1,7,1,7,7,7,7,7,7,1,7,7,7,7,7,7,4,1,7,7,7,7,4,1,7,4,7,1,1,7,7,1,1,7,7,4,3,4,3,5,7,1,4,1,7,1,1,7,7,1,2,1,1,1,4,1,3,50,He murdered this girl for no reason. She didn't harm him in anyway and he wasn't defending himself. She even tried to get away and call for help but he had intentions on killing her I believe. Whether someone is drunk or not murder is unacceptable unless that person was hurting you.,I hope that other people agree with my opinion and understand my reasoning behind it.,24,2,1,2,3,"Was the case presented to me hypothetical or real? It may have mentioned it in the study but I must have missed it. If it is real I would like to learn more information on it. "
2025-12-03 11:28:29,2025-12-03 11:59:31,0,172.222.36.227,100,1861,1,2025-12-03 11:59:32,R_1MJIOfaqG5mKRKh,,,,,43.0352,-83.5248,anonymous,EN,1,6631d770e613584c0d5cfdba,5,3,2,5,5,3,5,5,9,5,5,6,2,3,4,4,7,1,3,4,4,1,4,4,4,4,5,5,3,5,6,2,5,2,3,4,5,3,5,2,2,1,5,3,1,7,4,4,1,1,7,7,1,1,7,7,3,3,2,1,5,5,1,1,1,5,2,4,5,7,2,2,2,5,1,2,1,1,25,He took a life but should have the chance to redeem himself.,"Hope it is fair and he will reflect on his actions. ",40,2,6,4,3,
2025-12-03 11:48:57,2025-12-03 12:01:06,0,66.27.97.180,100,728,1,2025-12-03 12:01:06,R_5dYo138aiZJQTUz,,,,,33.1602,-117.325,anonymous,EN,1,64fb7a063c124d3259221f63,3,2,2,7,1,3,6,3,9,4,4,5,1,1,4,1,7,2,2,7,4,1,1,1,4,2,3,5,2,5,5,1,1,2,5,7,7,1,5,1,1,4,3,1,1,7,3,3,2,1,6,7,1,1,7,7,3,1,7,3,3,1,1,3,1,6,1,1,6,6,2,3,1,7,1,4,1,1,40,"He might've not meant to kill him, but Darryl is capable of this kind of violence, he may do it again.",I hope he realizes the consequences of his actions and the kind of life he was living is not the right path.,22,2,4,4,2,
2025-12-03 11:47:44,2025-12-03 12:21:15,0,216.9.239.185,100,2010,1,2025-12-03 12:21:16,R_3rSaWYzKByjBspb,,,,,37.751,-97.822,anonymous,EN,0.4000000059604645,67f000137a872d98794640b1,6,4,1,5,7,6,7,7,9,5,6,4,5,5,4,6,5,5,5,5,5,4,5,3,5,6,6,6,5,6,2,6,3,3,4,2,5,2,3,4,6,4,6,4,2,6,2,5,2,3,6,7,1,1,6,6,7,1,5,1,6,5,5,4,1,6,2,1,6,6,3,4,2,5,5,4,1,1,35,"becoming furious while trying to rob someone is pretty crazy ngl. i gave out that sentence because even though yes he needed some help, id never advocate for violence and he also not ro someone he killed her too.... thats just insane.","i hope that he spends the rest of his life, really thinking hard about all the options he had that day. ",21,2,1,4,2,some pretty chill questions.
2025-12-03 12:17:58,2025-12-03 12:28:29,0,67.207.12.4,100,630,1,2025-12-03 12:28:29,R_7oCoc88CNyHBuhK,,,,,25.9244,-97.4626,anonymous,EN,1,62b23ec52d823af70d023ca2,6,2,3,6,1,1,4,1,9,6,4,6,2,2,4,1,7,1,4,4,4,1,4,4,3,5,6,2,2,4,7,4,2,1,1,6,7,1,7,1,3,3,6,1,1,7,1,2,1,1,7,7,2,2,7,7,4,4,6,3,5,6,1,1,1,7,1,1,6,6,4,4,4,4,4,6,4,6,25,"Darryl's action led to the death of Frankie. He hurt her and led her to run into the street on purpose and he has proven that he is a violent individual. ","The sentence will keep Darryl away from mainstream society and punish him for his actions. ",24,1,4,4,3,"Interesting study. "
2025-12-03 12:26:04,2025-12-03 12:49:17,0,170.250.204.23,100,1393,1,2025-12-03 12:49:17,R_3xVP24cIj85y7xh,,,,,26.3617,-81.8189,anonymous,EN,1,65d3b99a393abc32c9767b01,6,2,1,7,2,1,6,1,9,7,7,7,3,2,4,7,5,7,1,1,3,1,5,5,6,6,7,7,3,6,6,6,6,1,3,7,7,5,7,3,7,6,5,2,6,6,7,7,5,2,7,7,1,1,7,7,5,3,6,3,3,2,5,1,4,6,2,6,5,3,7,3,1,3,1,7,1,1,25,"I don't think Darryl meant to really kill Frankie even though he was the cause of her death.  It was actually the van that killed her. ","Give Darryl the time to consider how his actions caused Frankie's death.  Perhaps,  in time he will learn how to control his temper and reflect on his abhorrent treatment of Frankie. 


",71,2,3,4,4,"While I do believe criminals should be sent to prison for their crimes,  I do not believe our justice system is blind. Therecare much more minorities and poor people in jail. Also, Prosecutors only care about winning so they would plea bargain and sometimes a proven criminal would get a much lighter sentence than deserved,"
2025-12-03 12:46:30,2025-12-03 12:52:36,0,98.115.69.224,100,365,1,2025-12-03 12:52:36,R_1tx6wEhbvLdykBE,,,,,40.3061,-75.1483,anonymous,EN,1,60fcc4120cecba5bc510e142,4,3,1,4,3,1,6,5,9,4,3,5,5,3,4,5,5,3,4,4,4,3,5,3,4,5,4,5,5,3,5,4,4,4,4,4,4,4,3,3,4,4,5,3,1,7,4,4,5,5,4,3,4,3,4,5,3,4,3,4,3,4,3,4,4,5,3,3,5,5,3,5,4,4,4,3,2,4,25,"the situation escalated and he had the opportunity to walk away, but instead someone lost their life for no reason",justice,24,2,1,4,3,
2025-12-03 13:46:57,2025-12-03 13:54:36,0,174.164.173.14,100,458,1,2025-12-03 13:54:36,R_64urhIZHgrNrCU6,,,,,47.8554,-121.971,anonymous,EN,1,6787a08f833432d68ed30764,5,2,1,5,5,1,7,3,9,7,7,5,5,1,4,2,7,2,1,3,1,1,3,1,6,2,5,5,6,5,5,5,1,3,3,2,5,3,5,2,2,5,7,1,1,7,1,3,7,6,5,2,7,6,3,3,7,1,1,1,7,7,1,1,1,1,7,6,1,6,1,1,1,1,1,5,1,1,50,Darryl was already a career criminal stealing cars. He deserves life in prison for murder,Getting a career criminal off the steets.,23,1,1,2,5,
2025-12-03 14:10:52,2025-12-03 14:27:27,0,75.86.174.133,100,994,1,2025-12-03 14:27:28,R_6KqhdAfECP5jIt3,,,,,43.0501,-87.9648,anonymous,EN,1,67bf8696b3b7e7a95c9cd9bf,2,3,3,4,4,1,4,4,9,7,7,4,3,3,4,3,7,5,4,5,5,1,4,3,4,4,7,5,5,5,5,3,4,5,4,5,4,2,7,2,4,4,6,4,1,7,4,5,1,1,7,7,3,1,7,7,3,4,5,5,4,4,1,4,1,3,4,5,3,5,4,7,1,1,1,7,1,4,35,"I don't think he should serve life as it wasn't premeditated, but I think he deserves to serve at least 35, because the crime he committed was still pretty bad.",I hope he will see the wrongs he did and try to become a better person and try to make amends.,55,2,1,2,2,This was a fun and thoughtful study to take part in. I liked it!
2025-12-03 14:16:40,2025-12-03 14:34:53,0,107.219.5.86,100,1093,1,2025-12-03 14:34:54,R_17VC08Z6yjR7EeN,,,,,41.6332,-83.579,anonymous,EN,1,61674c38a9dfe681d71f57d6,5,4,3,7,1,1,6,1,9,7,6,3,4,4,4,5,5,5,5,4,4,1,4,4,4,4,5,4,4,5,5,4,2,4,4,4,5,4,4,3,4,5,7,1,4,4,1,4,1,1,7,7,1,1,7,7,4,4,4,4,4,4,4,4,1,7,3,4,7,7,3,6,6,5,5,2,3,7,40,"i think this sentence is a long time to think about what you have done my hopes with this amount of time is that he will change himself and take what he did incredibly seriously and own up to his wrongdoing maybe then he will have a bit of time left when he is out to own up to his terrible choice. ",I would hope this sentence would make him understand what he did in taking a life. I hope this sentence would be long and hard for him so that all he can do is think long and hard about the choices that led him to where he is now.,24,1,2,3,4,I enjoyed this study a lot and it honestly made me think long and hard about life especially when reading the news story and having to make the decision about how long the man should serve in prison.
2025-12-03 14:10:46,2025-12-03 14:39:07,0,104.191.8.106,100,1701,1,2025-12-03 14:39:08,R_7Ow4FosIYaaQqrT,,,,,29.4187,-98.6882,anonymous,EN,1,62bef458a8a3337e49ea7ccd,3,7,1,3,2,2,4,4,9,6,5,7,1,1,4,5,2,5,4,4,3,1,4,1,4,5,6,5,4,6,1,5,5,5,6,4,5,4,3,2,4,5,3,5,3,5,4,5,4,6,6,6,3,3,5,6,1,2,4,2,5,4,5,5,1,4,4,6,2,6,1,1,1,1,1,5,1,1,50,"Darryl basically murdered someone and I think killing anyone deserves a long, long time away. In this case, I think he deserves a life sentence.",He should suffer for what he did to an innocent person.,37,2,3,2,6,
2025-12-03 14:20:03,2025-12-03 14:43:16,0,75.183.10.215,100,1392,1,2025-12-03 14:43:16,R_7eet3xaqeJxXNdg,,,,,36.0682,-80.2928,anonymous,EN,0.4000000059604645,650b695bf3b3d34f9c461926,4,4,3,4,5,3,5,4,9,5,4,5,1,3,4,4,2,4,4,2,4,3,4,4,4,3,4,5,5,5,4,5,4,5,4,4,5,5,4,5,4,4,6,4,2,5,3,4,5,5,4,4,6,6,4,4,6,2,4,2,6,4,4,4,5,3,5,6,2,5,4,2,2,2,4,1,3,2,30,"While he did not intend on kill her, it was the result. Hence a somewhat hefty sentence.","Honestly, im sure after a mere 5 years or less they will have greatly regret their decision, perhaps even earlier than that. Yet it seems to be more as retribution to those she left behind.",33,2,1,4,4,"Add, 2 or more/multi racial to demographics.
I am mixed, not just white."
2025-12-03 14:35:46,2025-12-03 14:49:39,0,192.84.110.101,100,833,1,2025-12-03 14:49:40,R_3rpRwPriUISTlq8,,,,,26.2516,-98.2271,anonymous,EN,1,60e3abf8c7ce5b28f917f5d3,6,5,3,6,4,1,7,4,9,5,3,7,2,1,4,4,7,4,4,4,4,1,3,3,3,4,3,2,4,4,6,4,1,4,6,5,6,1,4,4,5,5,1,4,4,7,4,4,6,1,5,6,1,4,4,7,4,5,5,5,4,4,5,2,1,4,4,4,3,5,5,7,5,5,7,4,4,4,40,"40 years is necessary due to the aggravated and severe nature of the crime. THe violation involved a violation of restraining order, a history of abuse, and escalated violence. ","I hope that the sentence will accomplish some sort of retribution for the victim. People should also feel deterred to commit any similar crimes. ",23,1,4,5,4,n/a
2025-12-03 15:24:19,2025-12-03 15:44:45,0,73.158.129.5,100,1226,1,2025-12-03 15:44:46,R_1rxosGDlYzK7oTk,,,,,37.9836,-122.0163,anonymous,EN,1,6102eb5ae34c003d0172c3cf,6,3,3,6,7,3,6,3,9,7,7,2,5,5,4,4,2,5,5,2,4,1,4,5,5,5,6,6,5,4,5,5,4,3,5,4,4,4,6,2,5,4,6,2,1,7,2,3,4,2,7,7,3,2,7,7,6,1,3,3,6,4,5,1,1,7,1,2,7,6,1,4,5,5,6,1,1,7,50,"He murdered someone out of anger, not for anything else.",Make him too old to ever do it again.,23,2,1,4,1,
2025-12-03 16:11:34,2025-12-03 16:24:59,0,66.177.219.61,100,804,1,2025-12-03 16:24:59,R_11cZzEnMLxDSY3p,,,,,26.1147,-80.3672,anonymous,EN,0.5,672006dea8df063311b77a05,7,2,1,7,4,1,4,1,9,4,4,6,2,2,4,3,7,1,4,2,2,1,3,4,2,2,3,5,2,4,7,4,1,2,1,4,7,1,6,1,2,2,6,2,1,7,1,1,1,1,7,7,1,1,7,7,5,3,2,3,4,2,1,1,1,6,3,4,4,6,4,4,3,5,3,2,1,1,50,"Darryl had many opportunities to change is behavior and get help,  but instead he continued to be violent despite the restraining. For this reason he deserves to spend the rest of in prison because he already had the opportunity to stop but he choose not to. ",I hope that this will help ensure that Darryl does not hurt anyone else and that maybe violent people will seek help before things get worse for them.,22,2,4,4,4,
2025-12-03 18:00:21,2025-12-03 18:11:26,0,69.1.197.241,100,665,1,2025-12-03 18:11:27,R_72uyLv6zeXbw5Sp,,,,,33.5815,-85.0803,anonymous,EN,1,67ac040a6ce6b5d96793ffb8,5,6,4,5,5,5,6,6,8,6,6,6,6,5,4,6,6,6,5,6,5,6,5,6,6,6,6,7,7,6,6,6,6,5,6,7,5,5,6,7,7,7,6,5,6,6,3,4,7,7,6,6,6,7,6,6,6,6,5,6,7,5,6,6,2,7,6,6,6,6,5,5,7,6,5,7,6,7,28,"I would give Darryl Smith 28 years because his actions reflect a very serious and intentional level of violence that went far beyond simply trying to “teach someone a lesson.” Even if Darryl originally intended only to intimidate or injure Frankie, the fact that he continued beating him after he was unresponsive, and then delivered a final, extremely forceful kick before fleeing, shows a disregard for human life that fits the severity of second-degree murder.","A sentence under 50 years still leaves room for Darryl to complete education, therapy, or rehabilitation programs in prison and potentially re-enter society later in life with the chance to change.",23,2,4,5,3,
