"Progress","Duration..in.seconds.","Finished","ResponseId","Q_RecaptchaScore","Prolific_ID","punishmore_1","punishmore_2","parsimony_1","parsimony_2","threestrikes_1","threestrikes_2","LWOP","deathpenalty","AttnCheck1","rates_1","rates_2","fear_1","fear_2","fear_3","AttnCheck2","dueprocess_1","dueprocess_2","dueprocess_3","uncertain_1","uncertain_2","uncertain_3","uncertain_4","hate_1","hate_2","hate_3","anger_1","anger_2","exclusion_1","exclusion_2","exclusion_3","degrad_1","degrad_2","degrad_3","suffer_1","suffer_2","prisonvi_1","prisonvi_2","harsh_1","harsh_2","harsh_3","revenge_1","revenge_2","revenge_3","rwa_1","rwa_2","rwa_3","rwa_4","rwa_5","sdo_1","sdo_2","sdo_3","sdo_4","sdo_5","sdo_6","sdo_7","sdo_8","venge_1","venge_2","venge_3","venge_4","venge_5","vprone_1","vprone_2","vprone_3","vprone_4","Raceresent_1","Raceresent_2","Raceresent_3","Raceresent_4","TV_1","TV_2","TV_3","TV_4","TV_5","TV_6","TV_7","TV_8","TV_9","Sentence_1","Sentence_OpenEnd1","Sentence_OpenEnd2","age_1","gender","race","education","politid","feedback","vignette","response_order","X","X.1","X.2","punishmore_1_R","parsimony_1_R","parsimony_2_R","hate_2_R","degrad_1_R","prisonvi_1_R","prisonvi_2_R","harsh_2_R","fear_1_R","rwa_3_R","sdo_3_R","sdo_4_R","sdo_7_R","sdo_8_R","venge_1_R","venge_5_R","Raceresent_1_R","Raceresent_4_R","dueprocess_2_R","Sentence_z","punishmore_comp","parsimony_comp","threestrikes_comp","punitiveness_8item","punitiveness_8item_z","punitiveness_agg","crime_rates_comp","fear_comp","crime_concerns_agg","hatred_comp","anger_comp","emotions_agg","exclusion_comp","degradation_comp","suffering_comp","prisonvi_comp","harsh_comp","revenge_comp","hostile_agg","rwa_comp","sdo_comp","venge_comp","vprone_comp","raceresent_comp","bloodsports_comp","personality_agg","dueprocess_comp","uncertain_comp","process_agg","political_group"
100,778,1,"R_6KrQ57XrroYIk6y",0.899999976,"67b791d5e2abde553e3b3dcc",4,3,3,4,3,1,5,3,9,6,5,5,3,3,4,2,7,2,2,6,4,1,2,5,3,3,5,3,3,3,6,5,3,3,3,6,5,3,6,3,3,2,4,4,5,3,4,4,6,3,5,4,3,3,6,5,6,2,2,2,5,3,4,4,3,4,4,4,4,5,3,6,3,5,3,3,2,3,25,"It is within the typical range for years for second degree murder so that is why.","I hope he will think about what he has done and try to change how he acts in the future.",19,1,1,3,5,"I liked the study, thanks.",1,46,NA,NA,NA,4,5,4,3,2,2,3,2,3,5,3,4,2,3,2,3,4,4,1,-0.747647516695901,3.5,4.5,2,3.5,-0.431639995437038,-0.58964375606647,5.5,3,4,2.66666666666667,4,3.2,3,3.33333333333333,3,2.5,2.66666666666667,3,2.9375,4.4,3.375,2.2,3.5,4,2.75,3.36666666666667,1.66666666666667,3.25,2.57142857142857,"Conservative"
100,391,1,"R_6bWqVL9AUReasW9",1,"5eea72b814742d10f8cb37fe",4,4,2,6,4,4,4,4,9,3,3,6,3,2,4,3,7,3,4,4,1,1,5,2,6,6,4,5,4,5,5,6,3,4,4,7,7,2,6,3,4,4,5,3,2,7,4,4,1,1,7,7,1,1,7,7,4,4,5,4,5,4,4,2,4,5,4,4,4,7,2,3,4,5,7,4,5,2,40,"He did not immediately mean to kill the woman, only rob her. However, he still ultimately murdered the woman and should serve a term that is close to life in prison for that.","To make Darryl think long and hard about his actions, hopefully reforming him into a nonviolent person",24,1,1,4,4,"",1,45,NA,NA,NA,4,6,2,6,3,1,1,2,2,1,1,1,1,1,4,3,3,4,1,0.444048714849748,4,4,4,4,-0.0351706662948695,0.204439024277439,3,2.33333333333333,2.6,5.66666666666667,5,5.4,4.66666666666667,4,4,1,2.33333333333333,4.33333333333333,3.5,2.8,1,4,3.5,3.75,4.5,2.96666666666667,2.33333333333333,2.5,2.42857142857143,"Moderate"
100,1804,1,"R_1RPyng2nMEfhwvE",1,"6060bdd2935a3eb3bdcdb835",1,7,1,6,5,1,7,7,9,7,7,1,5,6,4,7,7,4,6,6,4,1,7,1,7,7,7,7,7,2,4,2,6,5,6,5,4,6,4,6,5,5,4,5,1,6,6,5,2,2,6,6,2,2,6,6,4,3,5,3,4,4,1,6,1,1,7,7,1,6,5,4,1,6,4,2,1,1,40,"Darryl's actions showed that he intended to hurt Frankie, as he kept pursuing her, attacking her continually, and causing her death when she fell on the ground and was hit ny a van. His intention was to hurt her as much as he could. ","People like Darryl do not belong in the civil society, they should be isolated as much and as long as possible, as rehabilitation is not possible for that type of people.",60,2,3,5,4,"",2,44,NA,NA,NA,7,7,2,7,4,3,4,4,7,2,2,2,2,2,4,4,7,7,1,0.201595672158449,7,4.5,3,5.375,1.05511998884609,0.628357830502272,7,6,6.4,7,7,7,5.33333333333333,4,5.5,3.5,5.33333333333333,4.66666666666667,4.75,3.8,2,3.8,3,7,1.75,3.36666666666667,4,4.25,4.14285714285714,"Moderate"
100,531,1,"R_7hy8UuOOO4IsSfY",1,"62bf498225d76690dec43d8f",6,2,3,7,5,1,2,1,9,7,6,5,5,4,4,4,3,1,3,5,6,4,4,5,3,5,6,5,5,6,6,3,7,2,4,5,3,6,5,2,5,4,6,2,1,7,3,4,6,4,4,3,5,4,3,3,5,5,6,2,3,6,1,4,1,6,2,1,6,6,6,4,4,2,2,2,2,2,20,"While what he did was terrible, someone doesn't deserve to lose half of their life in prison. He should get 20 years minimum without chance of getting out sooner.","I hope it would help him overcome any anger issues and that the prison would issue him a therapist.",21,1,1,2,2,"",1,43,NA,NA,NA,2,5,1,3,2,3,5,3,3,1,4,5,5,5,3,5,2,2,5,-1.14487959387778,2,3,3,2.375,-1.32369598600692,-1.23428778994235,6.5,4,5,3.33333333333333,5.5,4.2,5.33333333333333,4,3,4,3.66666666666667,5,4.25,2.2,4.75,4.2,3,1.75,2.5,3.3,3.33333333333333,4.5,4,"Liberal"
100,562,1,"R_3EjfpRxYTncuUL8",1,"64a20e18b0f91aac5ea9a538",1,4,1,3,7,1,7,1,9,6,7,5,4,3,4,5,7,2,4,3,4,1,1,2,4,5,5,5,5,5,3,5,5,5,3,3,7,5,4,6,2,5,5,4,7,1,5,5,3,1,4,7,5,3,4,4,7,1,1,1,6,4,4,4,4,1,7,7,1,7,1,1,1,1,1,6,1,1,50,"Prisons do not rehabilitate prisoners so it is safer for the communities to leave him locked up
","protect society from killers",60,2,1,3,7,"",1,42,NA,NA,NA,7,7,5,6,5,5,1,4,3,7,4,1,4,4,1,2,7,7,1,1.23851286921351,5.5,6,4,4.875,0.658650659703926,0.94858176445872,6.5,3.33333333333333,4.6,3.66666666666667,5,4.2,5,5,4,3,5,4,4.4375,5.6,3.125,1.2,4,7,1,3.56666666666667,2.66666666666667,3,2.85714285714286,"Conservative"
100,959,1,"R_5LTny9b4GdeKANr",1,"643bd22e67aeded15060e447",1,7,1,2,7,7,7,7,9,7,7,4,4,2,4,7,5,5,2,2,6,2,1,1,6,6,6,7,7,7,5,1,5,1,5,5,3,2,1,4,6,3,5,6,1,7,6,7,7,7,2,5,7,7,1,3,6,2,5,1,6,7,6,7,2,1,7,7,1,2,6,1,2,5,1,1,6,1,50,"This was a vicious and unprovoked attack on a person. There is no excuse or reasoning for this behavior. Darryl cannot be rehabilitated. He will attack again.","Removing Darryl from society. ",61,2,1,4,6,"This idea of rehabilitating people who commit violent crimes does not work. Giving them second chances does not work. If it did we would not have repeat offenders. ",1,41,NA,NA,NA,7,7,6,7,3,3,5,7,4,1,6,3,7,5,2,2,7,7,3,1.23851286921351,7,6.5,7,6.875,2.2445279762726,1.74152042274306,7,3.33333333333333,4.8,4.66666666666667,6,5.2,7,3,3,4,4.33333333333333,4.66666666666667,4.4375,4.2,6.125,2.4,5.5,7,2.5,4.73333333333333,5,3,3.85714285714286,"Conservative"
100,725,1,"R_6iLmpyFBKClcoQZ",1,"6547b4f7add88bc536050025",7,1,6,7,3,1,4,1,9,3,2,7,3,1,4,4,7,1,2,3,3,1,3,4,2,5,3,1,1,1,7,2,1,1,1,7,7,1,7,1,1,1,3,1,1,7,3,2,1,1,7,7,1,1,7,7,7,1,1,1,7,1,1,1,1,7,1,1,7,7,4,4,2,4,2,1,1,1,20,"While Darryl had a background of violence toward Frankie, her death was not premeditated. If he had not struck her, she would not have fallen into traffic, so he does deserve prison time based on that fact.","I hope that Darryl will be able to face his alcoholism and find a program to help him overcome it. I know that this is possible in prison. I also hope that Darryl gets help with his anger management.",79,2,1,3,1,"",2,40,NA,NA,NA,1,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.38591387146066,1,1.5,2,1.75,-1.81928264743463,-1.60259825944764,2.5,1.66666666666667,2,3,4,3.4,1,1.33333333333333,1,1,1,1.66666666666667,1.1875,1.6,1,1,1,1,1.5,1.16666666666667,2,2.25,2.14285714285714,"Liberal"
100,422,1,"R_70qTZHjWzSjePxl",0.699999988,"61017e504e37cdb6ad358058",3,2,4,5,4,2,4,2,9,6,5,2,6,3,4,5,6,5,5,4,2,2,3,5,3,4,5,2,3,2,6,4,4,2,1,5,6,1,7,1,4,4,6,1,1,7,1,2,1,1,7,7,1,1,7,7,4,5,5,5,2,1,1,4,1,7,1,1,7,7,2,2,2,2,2,3,1,2,10,"I feel it is an appropriate amount of time for him to get his mental health in order.","He may be rehabilitated in that amount of time and have a healthier mental stability if given proper resources.",23,2,1,2,2,"",1,39,NA,NA,NA,5,4,3,3,2,3,2,1,6,1,1,1,1,1,4,6,1,1,2,-1.93934374824155,3.5,3.5,3,3.25,-0.629874660008123,-1.28460920412484,5.5,5,5.2,3,4.5,3.6,2.33333333333333,3.33333333333333,1.5,2.5,1,4.66666666666667,2.625,1.2,1,5,1.75,1,1.75,1.9,4,3.25,3.57142857142857,"Liberal"
100,872,1,"R_7YVOlCSYKcY5UkK",1,"6155dbf32ea3ee65aaf0ce9b",2,2,3,5,3,2,3,6,9,4,3,4,2,2,4,4,7,2,5,2,2,1,3,1,3,4,5,5,4,4,4,5,6,3,5,3,5,2,2,3,3,3,7,2,1,6,3,3,3,3,4,7,3,3,5,6,3,3,5,4,3,6,1,1,2,5,2,4,3,6,4,2,2,5,1,6,1,1,30,"Although he did not pre plan to kill or harm her he still had the intent and anger to physically hurt someone, which could and did lead to the death of another person. Although it was 2nd degree it wasn't a specfic person he wanted to hurt, he just wanted to hurt people. ","Keeping someone who has the ability and extent to harm someone in this way out of society and somewhere else they could possibly help him or make him realize the horror he has caused for himself and others. ",23,1,1,4,3,"None had a great time, easy comprehension ",1,38,NA,NA,NA,6,5,3,7,4,5,3,6,4,2,4,1,3,2,5,5,3,5,1,-0.350415439514018,4,4,2.5,3.75,-0.233405330865954,-0.291910385189986,3.5,2.66666666666667,3,4.33333333333333,4.5,4.4,4.33333333333333,5,4,4,3.66666666666667,4.33333333333333,4.25,2.2,2.75,4.4,2.5,3.5,1.25,2.8,2.33333333333333,2.5,2.42857142857143,"Liberal"
100,604,1,"R_6V8aJ9OwMFWZl5G",0.899999976,"67a7d4e19fee63cbe222ae02",1,5,1,3,7,4,6,5,9,7,5,4,4,4,4,4,5,3,4,5,4,3,7,1,7,7,5,7,7,7,4,5,7,5,7,1,1,7,1,7,7,7,7,5,7,1,7,7,6,6,4,4,5,5,3,4,1,5,6,5,2,7,3,6,5,5,3,4,5,7,1,6,5,3,7,4,4,6,50,"because his actions directly lead to her death which is just as bad as if he did it himself ","First and foremost make sure he never gets the chance to do it again and send a message that this type of stuff won't be tolerated at all.",23,1,4,2,7,"",2,37,NA,NA,NA,7,7,5,7,4,7,7,7,4,7,4,4,5,4,7,6,3,3,3,0.995350443968003,6,6,5.5,5.75,1.35247198570272,1.17391121483536,6,4,4.8,7,6,6.6,7,5.33333333333333,6,7,7,7,6.5625,6.6,4.875,5.8,5.25,3.25,5.5,5.23333333333333,3.33333333333333,4,3.71428571428571,"Conservative"
100,1277,1,"R_665prdm7PjVidep",1,"65524ce2443c9df5aba5960c",1,3,1,7,6,3,5,1,9,7,5,6,4,3,4,7,7,1,1,6,5,1,1,1,1,5,6,6,7,1,7,1,1,7,7,7,5,5,7,6,7,5,1,5,7,2,5,7,7,1,7,7,3,5,7,7,7,1,1,1,7,1,1,4,1,7,1,1,7,7,5,3,1,1,1,7,1,1,50,"This type of psychological behavior has less to do with one bad relationship than it has to do with someone who must have control over other people and will turn to violence when anyone crosses them. It is a pattern that will repeat itself with others.","Prevent this person from harming someone else for whom they wish to control.",60,2,1,2,5,"I think there is too often a revolving door in criminal justice today. As soon as offenders get out or even before they go to trial they are offending again. More needs to be done through behavior reform or longer sentences to keep the public safe.",2,36,NA,NA,NA,7,7,1,7,1,1,3,1,2,6,1,1,1,1,1,1,1,1,1,0.995350443968003,5,4,4.5,4.125,0.0639466659906727,0.529648554979338,6,3,4.2,3,5.5,4,4.66666666666667,1,7,2,4,4.33333333333333,3.75,6,2.5,1,1.75,1,1,2.33333333333333,3,3.25,3.14285714285714,"Conservative"
100,856,1,"R_3YRqhYF79aIC82R",1,"61112c64f86b9a4c8ab91561",5,1,3,4,4,1,4,1,9,4,4,4,4,4,4,4,5,4,4,2,4,2,3,3,1,3,1,4,2,7,7,6,1,1,1,4,7,1,7,1,1,2,4,4,1,7,4,2,1,1,7,7,1,1,7,7,6,2,2,1,7,1,1,1,1,7,1,1,7,5,4,4,4,4,4,4,2,3,50,"he took her life, so i feel he should spend his in prison.","give him time to reflect and change his behavior while he experiences an entirely different life",24,2,1,5,1,"no comments",2,35,NA,NA,NA,3,5,4,5,1,4,1,1,4,1,1,1,1,1,2,1,1,1,3,0.995350443968003,2,4.5,2.5,2.875,-0.927226656864749,0.0340618935516266,4,4,4,3,2,2.6,4.33333333333333,2.66666666666667,1,2.5,1,2.33333333333333,2.375,2.4,1,1.6,1,1,3.25,1.63333333333333,3.66666666666667,3,3.28571428571429,"Liberal"
100,1014,1,"R_5HO1JW1ujtD4Lme",1,"676cf85a261dedbddea3e240",3,5,2,5,4,3,6,7,9,6,6,6,2,1,4,5,7,3,4,5,3,1,3,3,5,5,4,5,5,5,6,3,2,4,3,5,5,5,5,4,1,3,6,5,5,5,5,6,5,2,5,5,5,5,3,3,7,1,7,1,7,7,3,6,7,2,2,4,4,5,1,5,6,2,7,7,2,4,50,"He broke the restraining order, was not supposed to be anywhere near Frankie. He hit her multiple times and when she managed to get away from him, he chased her down and caused her death.","It will stop Darryl from being out in society where he can harm someone else",51,2,4,5,6,"It was interesting, thank you",2,34,NA,NA,NA,5,6,3,5,2,3,3,3,2,3,3,3,5,5,1,1,6,4,1,0.995350443968003,5,4.5,3.5,4.875,0.658650659703926,0.827000551835964,6,1.66666666666667,3.4,4.33333333333333,4.5,4.4,5,2.33333333333333,3.5,3,4,3.33333333333333,3.5625,4.8,4.125,2.2,5.75,4,4.75,4.2,3,3.25,3.14285714285714,"Conservative"
100,775,1,"R_12ozVPrLx5Qg7Dz",1,"5996dbbc05a0e30001f1fd4a",3,5,2,5,4,4,5,6,9,5,6,6,2,1,4,5,6,3,4,5,5,1,3,4,2,2,2,2,3,5,6,3,5,5,2,2,5,3,6,3,2,5,3,4,2,7,5,5,5,5,3,5,5,4,5,3,3,2,2,2,2,5,1,2,1,6,5,6,3,5,2,5,5,5,4,6,3,3,30,"I believe Darryl act aggressively to protect his interest, tho it is justified it is still wor","That even though both person are bad people to society they still have the right to harm one because its not in their favor",46,1,3,4,5,"",3,33,NA,NA,NA,5,6,3,4,2,6,3,2,2,1,5,3,3,5,5,6,2,5,2,-0.284169605407477,5,4.5,4,4.75,0.559533327418384,0.137681861005453,5.5,1.66666666666667,3.2,3,2,2.6,3.33333333333333,3.33333333333333,3.5,4.5,2.66666666666667,3.33333333333333,3.375,3.4,4.375,3.4,2.25,4.5,3.75,3.7,3.33333333333333,3.75,3.57142857142857,"Conservative"
100,1318,1,"R_5bJ1Iw5avgMLX9I",1,"6726ab04b0d80cbe074f2afc",7,1,7,7,1,1,4,1,9,7,4,4,4,4,4,4,7,1,1,4,4,1,2,5,1,4,5,4,4,1,7,4,1,1,1,7,7,1,7,1,1,1,4,1,1,2,1,6,1,1,7,7,1,1,7,7,7,1,1,1,7,4,1,1,1,7,1,1,7,7,4,2,7,1,6,4,2,7,40,"His repeated violence and disregard for the law led directly to Frankie’s death.","This sentence ensures justice, deters similar crimes, and protects society.",20,1,2,2,6,"",2,32,NA,NA,NA,1,1,1,3,1,1,1,1,4,6,1,1,1,1,1,1,1,1,1,0.201595672158449,1,1,1,1.375,-2.11663464429126,-0.957519486066403,5.5,4,4.6,2,4.5,3,3,2,1,1,1,2,1.75,3,1,1,1.75,1,5.5,2.03333333333333,2,2.5,2.28571428571429,"Conservative"
100,1015,1,"R_5mQIJjXpW5XyjGD",1,"673262bba82e3fa4d01ae5b6",3,5,2,6,4,1,6,7,9,7,6,5,4,5,4,5,4,6,3,3,5,4,3,4,3,5,5,5,3,2,4,5,2,3,6,1,6,4,4,1,4,5,7,4,5,1,3,3,3,4,7,5,2,6,4,6,4,5,5,4,3,5,2,3,2,2,3,5,7,5,2,4,3,6,4,2,3,6,30,"Because the offense involved a premeditated ambush, prolonged brutality, and a final, needless, rage-driven blow given after Frankie was already lifeless, I decided on 30 years.  The behavior is pushed all the way to the harsher extreme of second-degree murder by that final deed.

 However, I'm choosing the top of that normal range rather than the statutory maximum of 50 years because the law permits a wide range and typical punishments fall between 20 and 30 years.","I want to use this sentence to protect the public from someone who has shown a willingness to escalate conflict into deadly action, hold Darryl entirely accountable for a horrific and intentional homicide, and discourage others from using retaliatory violence.  However, a 30-year sentence is still in line with standard court procedure, which contributes to the preservation of proportionality and justice in sentencing.",20,1,2,3,4,"",3,31,NA,NA,NA,5,6,2,4,4,7,2,4,3,7,1,3,4,2,4,5,6,1,4,-0.284169605407477,5,4,2.5,4.5,0.361298662847299,0.0385645287199111,6.5,4,5,3.33333333333333,5,4,3.33333333333333,3.66666666666667,4.5,4.5,3,5.33333333333333,4,4.4,3.125,4.6,3,3.75,4,3.76666666666667,5,3.75,4.28571428571429,"Moderate"
100,763,1,"R_1cAtRYbmszSbtRN",1,"6568b0b4e9cc3024c09286f9",7,1,7,7,1,1,1,1,9,2,1,7,1,1,4,1,7,1,1,5,2,1,1,7,1,1,1,1,1,7,7,7,1,1,1,7,7,1,7,1,1,1,1,1,1,7,1,1,1,1,7,7,1,1,7,7,7,1,1,1,7,1,1,1,1,7,1,1,7,7,7,7,2,6,2,6,1,1,10,"This was a crime of passion resulting from Darryl's loss, for the second time, of gainful employment through no fault of his own. His actions were those of a desperate man who needed money. The blood pouring from his eye and the pain from her defensive moves made him lost control. He did not have the mindset of a killer, only a desperate man.","Hopefully, he will use this time in prison to get an education or training for more occupations after he is released. ",74,1,1,6,1,"Poor Darryl! Sadly there are lots of Darryl's out there now. Locking them away in a hellhole is not the answer to this societal issue",1,30,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.93934374824155,1,1,1,1,-2.41398664114788,-2.17666519469472,1.5,1,1.2,1,1,1,3,3,1,1,1,1,1.75,1,1,1,1,1,1.5,1.06666666666667,1,2.25,1.71428571428571,"Liberal"
100,749,1,"R_3iDr3AopUS40DmH",1,"67ad3cd9e68c1dfa2dd2ae4e",1,3,2,6,3,1,6,1,9,7,7,6,6,5,4,4,5,7,4,6,4,1,2,4,2,6,7,7,4,4,4,4,4,1,2,4,7,5,3,5,4,4,7,4,7,1,6,4,5,1,4,7,2,1,6,7,7,1,1,1,7,4,1,5,1,4,4,6,4,7,1,5,3,2,3,1,1,1,50,"If he could be this violent to an innocent bystander, what would he do to people who he is angry with? ","Keeping people (especially women) safe, preventing anymore violent crimes from this person",24,2,7,3,5,"N/a",1,29,NA,NA,NA,7,6,2,4,4,4,1,5,2,7,4,1,2,1,1,1,4,4,3,1.23851286921351,5,4,2,3.625,-0.332522663151496,0.452995103031009,7,4.33333333333333,5.4,2.66666666666667,6.5,4.2,5,4,1.5,2.5,5,5,4.0625,5.6,2.125,1,2.75,4.5,2,2.9,4.66666666666667,3.75,4.14285714285714,"Conservative"
100,554,1,"R_7rMLnABLkCoNaxA",1,"62d488043c7590e53ee7683f",6,2,3,7,5,4,6,5,9,4,2,6,3,2,4,3,7,4,4,3,3,1,4,3,4,4,3,4,4,6,5,5,3,4,4,6,6,3,5,1,4,4,5,2,1,7,3,4,3,1,6,5,5,3,2,5,5,2,4,3,5,6,3,3,2,6,3,3,5,5,4,5,5,5,5,6,5,5,50,"He chose to murder someone, simply because he wanted to hurt someone so that he can get away with crimes. He is dangerous, evil, and most importantly, a threat to the peaceful and lawful conduct of society.","The sentence aims to keep him away from the general public and society at large for as long as possible to prevent him from harming others and society. It also aims to send a message that this crime is evil and will not be rewarded.",24,1,3,5,2,"",3,28,NA,NA,NA,2,5,1,5,3,2,2,3,2,1,2,3,6,3,3,3,2,3,1,1.38354390895301,2,3,4.5,3.75,-0.233405330865954,0.575069289043527,3,2.33333333333333,2.6,4.33333333333333,3.5,4,4.66666666666667,3.66666666666667,4,2,2.33333333333333,4.33333333333333,3.5625,2.2,3.25,3,3.5,2.75,5,3.23333333333333,2.66666666666667,2.75,2.71428571428571,"Liberal"
100,1004,1,"R_5pMaiq5pe7YqYrt",1,"6344b4073207c88c1cf5b49f",5,1,3,5,3,1,5,4,9,6,6,3,5,5,4,4,7,3,4,5,5,4,3,4,3,3,7,2,2,2,6,4,2,2,2,5,7,1,6,1,2,1,6,1,1,7,1,1,1,1,7,7,1,1,7,7,6,2,2,2,6,2,1,2,1,7,1,1,7,5,1,1,1,1,1,5,1,1,40,"A man died, but this was not an intentional murder. ","Reform and regret so this is not repeated.",23,1,4,3,3,"",3,27,NA,NA,NA,3,5,3,4,2,3,1,2,5,1,1,1,1,1,2,2,1,1,1,0.549687151772765,2,4,2,3.125,-0.728991992293665,-0.0896524202604499,6,5,5.4,3.33333333333333,5,4,2,2.66666666666667,2,2,1.33333333333333,3,2.1875,1,1,2,1.5,1,1,1.23333333333333,2.66666666666667,4.5,3.71428571428571,"Liberal"
100,606,1,"R_5p57jGa48RozmhD",1,"61022a84042923c389bf1499",6,3,2,4,2,1,5,2,9,5,5,4,3,4,4,3,7,2,4,3,3,1,4,4,3,5,4,4,4,4,4,4,4,3,3,5,4,4,5,3,3,4,4,1,1,7,3,4,1,1,7,7,1,1,7,7,5,1,3,2,5,4,2,3,2,7,1,1,5,7,2,6,5,7,6,4,1,4,35,"The situation just got worse and worse as he ramped up his aggressiveness when he could've walked away. It ended with the life of a human and so he deserves a long time in jail","I'm hoping it gives him time to reflect and work on what I assume is his anger issues",22,1,4,4,2,"",1,26,NA,NA,NA,2,6,4,4,4,3,4,3,4,1,1,1,1,1,3,3,1,3,1,0.0468166376678649,2.5,5,1.5,3.125,-0.728991992293665,-0.3410876773129,5,3.66666666666667,4.2,3.66666666666667,4.5,4,4,4,3,3.5,3.33333333333333,3.66666666666667,3.625,2,1,2.4,2.75,1.5,4,2.1,2,2.75,2.42857142857143,"Liberal"
100,603,1,"R_5lFWpSnL1qrqTT3",1,"63b76a562fa0b721dffe1e29",2,5,1,6,3,1,5,5,9,5,5,7,1,1,4,2,6,7,2,3,4,1,5,2,6,4,1,7,6,6,6,4,4,6,6,4,2,1,5,3,4,4,7,2,1,7,4,6,1,1,7,3,1,2,7,7,1,7,6,6,2,6,1,5,5,6,3,5,2,6,2,2,2,2,2,2,2,2,45,"He was already a criminal and killed someone that hasn't been violent towards him. ","Prevent him from hurting any more people and causing more trouble for society",24,2,3,4,3,"",3,25,NA,NA,NA,6,7,2,6,2,4,6,3,1,1,1,5,1,1,7,6,2,6,2,0.966615530362886,5.5,4.5,2,4.25,0.163063998276215,0.56483976431955,5,1,2.6,5.66666666666667,2.5,4.4,6.33333333333333,3.33333333333333,6,5,2.33333333333333,5,4.5625,2.8,1.625,6.4,4.25,4,2,3.33333333333333,3.66666666666667,2.5,3,"Liberal"
100,1600,1,"R_6nfleNvCkpu1Np7",1,"67e1dede9ac73d05f0eb255e",3,5,3,6,5,5,4,5,9,6,5,5,6,4,4,4,5,5,5,5,4,3,6,3,5,5,6,4,3,6,5,3,3,5,4,4,6,3,5,4,5,5,3,5,5,6,5,6,3,2,6,6,2,3,6,7,5,2,3,3,6,4,4,5,3,5,3,3,4,6,7,5,6,5,3,5,6,4,30,"Darryl intentionally planned an attack and beat Frankie until he was badly hurt and his actions went beyond just deterrence","It should show that killing someone in anger has serious consequences and Frankie should get justice
",28,2,3,4,5,NA,3,24,NA,NA,NA,5,5,2,5,3,4,2,3,3,2,2,2,2,1,3,2,3,4,3,-0.284169605407477,5,3.5,5,4.5,0.361298662847299,0.0385645287199111,5.5,4.33333333333333,4.8,5.33333333333333,5.5,5.4,4.33333333333333,3,4.5,3,3.33333333333333,4.33333333333333,3.75,4.6,2.125,2.6,4,3.25,4.75,3.36666666666667,4,4.25,4.14285714285714,"Conservative"
100,927,1,"R_6DNAJR3b9ohDNct",1,"6323781f75962af097c34b5e",7,1,6,7,1,1,1,1,9,2,2,5,2,2,4,1,7,1,4,4,1,4,1,4,1,1,1,4,4,4,7,4,1,4,4,4,7,1,7,1,4,4,1,1,1,7,1,1,1,1,7,7,1,1,1,7,3,3,4,4,5,1,1,1,1,6,1,1,6,4,2,3,2,3,3,2,3,2,10,"He needs to learn that his actions have consequences","He will be rehabilitated ",21,1,4,3,1,"",3,23,NA,NA,NA,1,2,1,4,1,4,1,1,3,1,1,1,7,1,5,3,2,2,1,-1.95188311976796,1,1.5,1,1.125,-2.31486930886234,-2.13337621431515,2,2.33333333333333,2.2,2,1,1.6,4,2,4,2.5,1,3,2.6875,1,1.75,3.8,1,1.5,2.5,1.93333333333333,1,3.25,2.28571428571429,"Liberal"
100,933,1,"R_1ZPRlBjkOasBBTD",1,"66fbf7c64e20a027558cfa99@email.prolific.com",1,7,1,4,7,2,7,6,9,7,7,1,7,7,4,5,6,7,4,2,1,1,5,1,4,7,7,7,6,6,2,7,7,6,4,1,5,6,2,7,6,5,4,6,6,5,7,7,1,1,7,7,1,1,7,7,4,4,5,4,4,4,1,7,6,2,5,6,2,7,4,1,1,1,1,4,1,1,50,"Because this was just a meaningless crime and she didn't deserve to die","That Darryl will pay with his life for taking someone else's life",59,2,3,2,6,"none",1,22,NA,NA,NA,7,7,4,7,6,7,3,6,7,3,1,1,1,1,4,4,6,6,2,1.23851286921351,7,5.5,4.5,5.875,1.45158931798826,1.34505109360089,7,7,7,5.33333333333333,7,6,6.33333333333333,6.66666666666667,5,5,6.33333333333333,5,5.8125,5.8,1,4.2,4.5,5.75,1,3.43333333333333,4.66666666666667,2,3.14285714285714,"Conservative"
